gene,log2FC,p_perm,FDR
QSER1,1.620732978975754,0.06299212598425197,0.681067854565988
DEPDC7,-0.7375465840757012,0.3937007874015748,0.8821211995132048
TCP11L1,0.5413800062355194,0.2440944881889764,0.821254180569358
LINC00294,-0.09641322759995852,0.7874015748031497,0.9712956335003579
CSTF3,-0.5937068243683505,0.13385826771653545,0.7622000984664999
AL136126.1,0.758410798543816,0.3228346456692913,0.8549069685961386
HIPK3,-0.19041641915020602,0.47244094488188976,0.9100725697192451
KIAA1549L,1.5391555380766349,0.11023622047244094,0.7379355084314511
CD59,0.7082408970174203,0.2047244094488189,0.8055705198257646
FBXO3,0.3146672476938557,0.5984251968503937,0.9426551539427668
LMO2,0.001954503210170877,1.0,1.0
CAPRIN1,-0.1846499229635663,0.5905511811023622,0.9422846867800978
NAT10,1.29665137927983,0.2283464566929134,0.8162148180675277
ABTB2,-0.15041823932022247,0.8740157480314961,0.9808551554908088
CAT,-0.5568947065413612,0.2677165354330709,0.8331756122227841
APIP,-0.41857886412954404,0.47244094488188976,0.9100725697192451
PDHX,-0.2628164691829449,0.6456692913385826,0.9517747543914424
CD44,0.5901596390825823,0.29133858267716534,0.8409217673572552
PAMR1,1.5859892059581928,0.2677165354330709,0.8331756122227841
FJX1,3.038945618221062,0.03937007874015748,0.6694393463974897
TRIM44,0.6111115773923252,0.3464566929133858,0.8665568416851119
LDLRAD3,1.0467318510524182,0.03937007874015748,0.6694393463974897
COMMD9,1.1947511457428721,0.15748031496062992,0.7833029302422241
PRR5L,0.5499107761098765,0.7165354330708661,0.9598844201143826
TRAF6,0.04899373361073023,0.9763779527559056,0.9973255375598375
C11orf74,0.028148620170676875,0.8976377952755905,0.984564485012892
API5,0.5905785720819035,0.3700787401574803,0.8728660568741266
TTC17,-0.17912983501274837,0.2992125984251969,0.84548432903613
HSD17B12,-0.9390154408518261,0.09448818897637795,0.71706389050362
ALKBH3,0.21702400337150696,0.8818897637795275,0.9823792960121838
