gene,log2FC,score,pval_adj,loso_robustness
ADAM9,2.555095911026001,13.891071319580078,1.0269888721832416e-41,
BEX3,1.842812180519104,13.889996528625488,1.0372775756219145e-41,
PLOD2,1.852381944656372,13.840447425842285,2.048566726912016e-41,
SEPT2,1.250281572341919,13.828275680541992,2.4143817466246114e-41,
KLF9,1.703311800956726,13.743903160095215,7.734795662940774e-41,
ECM1,2.458059787750244,13.67788314819336,1.912077194932296e-40,
CTSK,1.6565953493118286,13.668989181518555,2.1397517635695005e-40,
LTBP1,2.0791802406311035,13.648567199707031,2.818648823960844e-40,
ADAMTS2,1.603856086730957,13.63658332824707,3.3062077068302123e-40,
LGALS1,1.5265982151031494,13.610519409179688,4.637151074865595e-40,
ASPH,1.8115735054016113,13.60791301727295,4.781179835153681e-40,
RAI14,2.358194589614868,13.606139183044434,4.875699717434558e-40,
EHD2,2.0830938816070557,13.588459014892578,6.122909369493131e-40,
CKAP4,1.5958844423294067,13.582816123962402,6.583134050579391e-40,
VCL,2.0001583099365234,13.538346290588379,1.1961163800085757e-39,
TNS1,2.574878215789795,13.520880699157715,1.5100237648582235e-39,
TXN,1.8454170227050781,13.467650413513184,3.095073517115459e-39,
IGFBP4,1.5538222789764404,13.44739055633545,4.053002269574584e-39,
MT-RNR2,0.42565885186195374,13.429817199707031,5.116320076786309e-39,
KIRREL1,2.125833749771118,13.27859115600586,3.813215236519023e-38,
PRKG1,2.209200143814087,13.276468276977539,3.905783393078094e-38,
LMAN1,1.4202561378479004,13.205718994140625,9.84829640556111e-38,
SNAI2,2.0351710319519043,13.109040260314941,3.524566455940218e-37,
PTEN,1.5075619220733643,13.092730522155762,4.3510639020535605e-37,
HSPA1A,1.607323169708252,13.078757286071777,5.185560402024281e-37,
OLFML2A,3.7398927211761475,13.0011568069458,1.4170338917290394e-36,
GLT8D2,1.7022937536239624,12.92441463470459,3.806948568850618e-36,
AC034102.1,3.0910751819610596,12.918315887451172,4.087549318923188e-36,
DST,1.5098844766616821,12.91667652130127,4.158635713133482e-36,
CSGALNACT1,2.1176576614379883,12.893917083740234,5.543234261127177e-36,
RTN4,1.2725974321365356,12.883491516113281,6.269988047870115e-36,
SERPINF1,1.394073247909546,12.869841575622559,7.453093067457993e-36,
SNX3,1.3625969886779785,12.868847846984863,7.519919032378934e-36,
OAF,2.132206439971924,12.713214874267578,5.48526764449767e-35,
QKI,1.4033522605895996,12.672426223754883,9.163663892614477e-35,
FERMT2,2.08341646194458,12.670867919921875,9.311751741734027e-35,
NRP1,2.4019405841827393,12.647947311401367,1.2421131153040129e-34,
RAC1,1.2329959869384766,12.623388290405273,1.6908794060227477e-34,
ITGAV,1.61909818649292,12.610248565673828,1.9827422477970417e-34,
KANK2,1.7010897397994995,12.56889533996582,3.335354159900916e-34,
EBF1,2.161492347717285,12.556669235229492,3.878233248943558e-34,
MAP1B,1.8682310581207275,12.551859855651855,4.090546186399761e-34,
ADAM12,1.6658623218536377,12.541138648986816,4.666109618337623e-34,
TMED2,1.3741897344589233,12.53485107421875,5.032708939182636e-34,
SPARCL1,3.8480985164642334,12.52910041809082,5.391318833576767e-34,
MYLK,1.772568702697754,12.517251014709473,6.236702222221871e-34,
EID1,1.1480821371078491,12.474177360534668,1.0641739080689064e-33,
