gene,log2FC,score,pval_adj,loso_robustness
TPMT,0.7900809645652771,4.781524181365967,0.00013612083527639158,
CD99,0.5148549675941467,4.781075477600098,0.00013612083527639158,
PSMD4,0.6635819673538208,4.774096965789795,0.0001405393192693743,
CD81,0.601633608341217,4.764925003051758,0.00014639048706121884,
DYNLL1,0.5177718997001648,4.761983871459961,0.00014802615618751542,
MYL6,0.42838054895401,4.756600379943848,0.00015161400913006249,
ADAP2,1.3023170232772827,4.75410795211792,0.00015308019236006542,
HMOX1,1.0284154415130615,4.749920845031738,0.0001558617631318481,
FCGR2C,1.0854370594024658,4.749372482299805,0.00015586366913107535,
RPS16,0.3641609847545624,4.7461323738098145,0.00015795421810781816,
SNX5,0.6223220229148865,4.742343902587891,0.00016050633724873026,
ZNF106,0.6751843094825745,4.740748882293701,0.0001613427468196222,
TSPAN33,0.9447214603424072,4.724149703979492,0.00017425720934962803,
ATP6V1G1,0.5532339811325073,4.723601341247559,0.00017425720934962803,
MYL12B,0.48473837971687317,4.723501682281494,0.00017425720934962803,
G3BP1,0.5226789712905884,4.721507549285889,0.0001755090222938788,
ITGB1,0.7084539532661438,4.716124057769775,0.00017973944867761562,
FRMD4B,0.8508858680725098,4.703961372375488,0.00019029015778531137,
GDI2,0.4749680757522583,4.702864646911621,0.0001908133296912552,
PSMD1,0.8846560716629028,4.702166557312012,0.00019096561794042891,
IPO7,0.5763870477676392,4.70121955871582,0.0001913527077647371,
ATF6,0.7457795143127441,4.696434497833252,0.00019488831680183785,
SCAMP2,0.6040074229240417,4.696284770965576,0.00019488831680183785,
ADGRE2,0.7419697046279907,4.695886135101318,0.00019488831680183785,
PDLIM5,0.8067032694816589,4.684271335601807,0.00020573775318827715,
CBX3,0.5192122459411621,4.678040504455566,0.0002115413176723858,
RGL1,1.9028875827789307,4.674302101135254,0.00021487738738126743,
SSBP3,1.0273491144180298,4.673055648803711,0.00021563150034979692,
SLC25A39,0.9114663600921631,4.672008991241455,0.00021617935082914085,
IL1RN,0.758534848690033,4.657403469085693,0.00023091030328249994,
MLEC,0.692175567150116,4.656157493591309,0.0002317220303338007,
VDR,1.061710000038147,4.650973320007324,0.00023702308566659995,
G0S2,0.6715730428695679,4.643496036529541,0.00024453075484641375,
NDUFA12,0.6705881953239441,4.639657974243164,0.000248490495879487,
GLIPR2,0.6728100180625916,4.637115955352783,0.0002509347898946463,
CHMP2A,0.7019860744476318,4.631433010101318,0.0002570073845987144,
RNF19B,0.570734441280365,4.631134033203125,0.0002570073845987144,
RTL8C,1.019752025604248,4.6282429695129395,0.0002599724869604287,
NAAA,0.6807150840759277,4.6267476081848145,0.00026120609116605213,
SOD1,0.5434115529060364,4.623806476593018,0.00026428320526216363,
CHMP4B,0.5142043232917786,4.620716094970703,0.0002675888084693974,
CLEC2B,0.7161262631416321,4.620068073272705,0.000267764790444682,
UBAC1,1.0655107498168945,4.613836765289307,0.00027524518282344255,
ANXA11,0.6494202017784119,4.6046648025512695,0.0002863889883928723,
MMP9,1.2465134859085083,4.604565143585205,0.0002863889883928723,
HLA-DQB1,0.5868600606918335,4.603867530822754,0.0002866499891691514,
PRKACA,0.8176931738853455,4.60007905960083,0.0002905653529490223,
GLA,0.8918377757072449,4.600028991699219,0.0002905653529490223,
TES,0.6440340280532837,4.593997478485107,0.0002983721198346278,
F11R,0.8973853588104248,4.588963031768799,0.00030492028932891513,
MARCKS,0.6349363327026367,4.586869239807129,0.0003065120537666619,
MMP19,1.6524039506912231,4.582632541656494,0.0003120407759984499,
CLEC5A,1.8431380987167358,4.577897071838379,0.00031842328612682544,
PAPSS2,1.4920309782028198,4.57236385345459,0.00032617082058702094,
ANKH,1.4739716053009033,4.559054374694824,0.0003450671316623606,
LPCAT2,0.6719958186149597,4.554169654846191,0.00035151684715831205,
CALM3,1.0608947277069092,4.551328182220459,0.0003554599070650695,
BTG1,0.5344163179397583,4.544598579406738,0.00036614519221909954,
TMED9,0.5188396573066711,4.531887531280518,0.00038797846269837476,
FKBP1A,0.42376190423965454,4.522217273712158,0.00040424501795071537,
PTPN6,0.6820522546768188,4.520821571350098,0.00040542830784960106,
PLAUR,0.5420853495597839,4.520572185516357,0.00040542830784960106,
ARL8B,0.4936603009700775,4.520123481750488,0.00040542830784960106,
FAM110A,1.1952927112579346,4.511450290679932,0.0004213931810027859,
SGPL1,1.2184919118881226,4.506963729858398,0.0004284193920055335,
SDCBP,0.48154929280281067,4.501430988311768,0.0004381254865502974,
AGPAT3,0.7339605689048767,4.5012311935424805,0.0004381254865502974,
CMTM6,0.4687763452529907,4.497891426086426,0.0004430351691023998,
SLC4A7,0.7365179657936096,4.496695518493652,0.0004445216223775388,
ENTPD1,0.8180273175239563,4.491062641143799,0.0004554080194708747,
RASSF4,0.6706583499908447,4.487722873687744,0.0004615572602695429,
ARHGEF2,0.787892758846283,4.482388973236084,0.00047218033953029504,
RPL10P6,6.682426452636719,4.480644226074219,0.00047498473112315276,
PSMB1,0.4740094244480133,4.476706504821777,0.0004821071897341675,
SNX1,0.5844987034797668,4.476507186889648,0.0004821071897341675,
GNS,0.519193172454834,4.466936111450195,0.0005030504664453095,
SURF4,0.6205235719680786,4.459010601043701,0.0005208484692628963,
QSOX1,0.8483056426048279,4.457913875579834,0.0005223535714278217,
