gene,log2FC,p_perm,FDR
ZFYVE9,0.44115645759426947,0.6850393700787402,1.0
AL139156.2,0.37969199107409213,0.5275590551181102,1.0
CC2D1B,-0.1014936074604158,0.8267716535433071,1.0
PRPF38A,0.055729751517549886,0.7244094488188977,1.0
ZCCHC11,-0.34705214022103714,0.1968503937007874,1.0
GPX7,0.22614301575111728,0.6614173228346457,1.0
FAM159A,-0.6123927858898144,0.33070866141732286,1.0
COA7,0.443971921149775,0.3700787401574803,1.0
ZYG11B,-0.04315775332147087,0.8110236220472441,1.0
RPS13P2,-0.15535195795769852,0.5433070866141733,1.0
ECHDC2,-0.7601427819167901,0.13385826771653545,1.0
SCP2,0.5268443963400697,0.06299212598425197,1.0
C1orf123,0.03770241632724014,0.8818897637795275,1.0
MAGOH,0.47486028569995664,0.4645669291338583,1.0
LRP8,2.092297674438771,0.015748031496062992,1.0
NDC1,-0.13509550090937283,0.7952755905511811,1.0
YIPF1,0.2493988188290448,0.6535433070866141,1.0
HSPB11,-0.019424132105449132,0.9212598425196851,1.0
LRRC42,0.6750642323930136,0.49606299212598426,1.0
HNRNPA3P12,-0.35944409935964283,0.6929133858267716,1.0
TMEM59,-0.02402791324896736,0.952755905511811,1.0
TCEANC2,-0.00898455898734607,0.9763779527559056,1.0
CYB5RL,-0.5551348272707357,0.4566929133858268,1.0
MRPL37,0.25672827498925344,0.3937007874015748,1.0
SSBP3,0.04657355332750068,0.8740157480314961,1.0
TTC22,-0.39529698367339816,0.6377952755905512,1.0
DHCR24,0.9395230662632228,0.31496062992125984,1.0
USP24,-0.5367995411129165,0.015748031496062992,1.0
DAB1,-0.2778809472924897,0.7165354330708661,1.0
RPS26P15,-0.6417478436456352,0.5433070866141733,1.0
OMA1,-0.03268018160389019,0.9291338582677166,1.0
TACSTD2,2.921612995113757,0.015748031496062992,1.0
AL035411.1,0.6004759676180312,0.4251968503937008,1.0
MYSM1,-0.3577762037439012,0.06299212598425197,1.0
JUN,-0.2765093620066974,0.5118110236220472,1.0
HOOK1,-0.7560484370858358,0.015748031496062992,1.0
NFIA,0.7229869047746416,0.5669291338582677,1.0
TM2D1,0.023748045884785185,0.9212598425196851,1.0
PATJ,-0.39168748452698576,0.3543307086614173,1.0
USP1,-0.07654061660331912,0.8661417322834646,1.0
DOCK7,0.15710325106818157,0.9133858267716536,1.0
ATG4C,0.6623160604204812,0.12598425196850394,1.0
ALG6,-0.519855672495364,0.09448818897637795,1.0
ITGB3BP,0.4430590310355962,0.09448818897637795,1.0
EFCAB7,0.47458094333371026,0.5354330708661418,1.0
PGM1,-0.4213987260006711,0.5511811023622047,1.0
RAVER2,-0.44157495693321636,0.7716535433070866,1.0
JAK1,-0.04893209408109023,0.7559055118110236,1.0
LEPROT,0.6496134587567299,0.30708661417322836,1.0
LEPR,0.38580679693180153,0.5275590551181102,1.0
PDE4B,0.13164299589980644,0.49606299212598426,1.0
MIER1,0.10798240501621148,0.33858267716535434,1.0
SLC35D1,0.2708205073155314,0.4881889763779528,1.0
IL23R,-1.427654414449223,0.03937007874015748,1.0
IL12RB2,0.23216298584536554,0.7165354330708661,1.0
SERBP1,-0.17491706023809606,0.36220472440944884,1.0
GADD45A,0.019317944573085555,0.9763779527559056,1.0
LRRC40,-1.056195838394082,0.12598425196850394,1.0
SRSF11,-0.1427027747348042,0.4566929133858268,1.0
